Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week,PerCentDiseaseAffInWeek,AvgSalesPerStore,AvgCustomersPerStore,MedSalesPerStore,MedCustomersPerStore,AvgCustSpentInStore,LastWeekSalesPerStore,LastWeekCustomersPerStore
32,3,3668,0,0,1,0,0,2910,0,0,1,45,2009,1,2013,1,1,45,4067.821256,477.1867955,3896,485,8.524588892,28669,2931
7,3,8244,0,0,1,0,2,24000,4,2013,0,0,0,0,2013,1,1,45,8817.050891,948.5610687,8494,938.5,9.295185288,66189,6194
9,3,4903,0,0,1,0,2,2030,8,2000,0,0,0,0,2013,1,1,45,6562.337612,579.8164313,6215,561,11.3179573,43280,3418
10,3,4812,0,0,1,0,0,3160,9,2009,0,0,0,0,2013,1,1,45,5568.420918,593.9553571,5395.5,588,9.375150592,32247,3010
11,3,8913,0,0,1,0,2,960,11,2011,1,1,2012,2,2013,1,1,45,8030.977041,1130.091837,7571.5,1118,7.106481774,41930,5182
12,3,5029,0,0,1,0,2,1070,0,0,1,13,2010,2,2013,1,1,45,7589.598214,896.9528061,7171.5,876,8.461535727,45240,4626
13,3,3737,0,0,1,3,0,310,0,0,1,45,2009,1,2013,1,1,45,5034.747182,382.8341385,4719,370,13.15124926,37862,2421
14,3,5253,0,0,1,0,0,1300,3,2014,1,40,2011,2,2013,1,1,45,5508.567394,631.4672657,5391,641,8.723440934,30199,3257
8,3,5419,0,0,1,0,0,7520,10,2014,0,0,0,0,2013,1,1,45,5539.358418,658.1977041,5356,672.5,8.415949165,39397,3949
137,3,9651,0,0,1,0,0,1730,7,2015,1,40,2014,2,2013,1,1,45,8274.982315,957.2813505,8054,957,8.644253135,41370,4943
33,3,8910,0,0,1,0,2,1320,5,2013,0,0,0,0,2013,1,1,45,8436.65982,836.309371,8248,825,10.08796519,44097,3944
35,3,6519,0,0,1,3,2,7660,10,2000,1,1,2012,2,2013,1,1,45,9682.75964,728.714653,9122.5,710.5,13.28745017,58751,3705
66,3,4993,0,0,1,3,0,7660,0,0,1,37,2009,2,2013,1,1,45,6114.36036,524.0566281,5991,518,11.66736576,37995,2856
65,3,4738,0,0,1,0,2,13840,5,2010,1,1,2012,2,2013,1,1,45,5112.894872,455.9,4985,462,11.21494817,33270,2581
64,3,7610,0,0,1,3,2,22560,0,0,1,14,2013,2,2013,1,1,45,10359.52503,792.8536585,10085,786,13.06612503,65730,4297
63,3,5052,0,0,1,2,2,3700,6,2010,1,18,2010,1,2013,1,1,45,6956.387755,638.8520408,6858,635,10.88888711,48096,3715
62,3,6484,0,0,1,0,0,2050,0,0,0,0,0,0,2013,1,1,45,6503.866496,717.9833119,6491,745,9.058520424,37708,3901
61,3,4233,0,0,1,0,2,350,12,2007,1,1,2012,2,2013,1,1,45,4722.005148,571.7387387,4574,565,8.259026069,32508,3299
60,3,6759,0,0,1,3,2,5540,10,2009,0,0,0,0,2013,1,1,45,8033.087179,713.4730769,7460.5,703,11.25913148,57371,4384
59,3,5177,0,0,1,0,2,2840,6,2007,1,14,2011,2,2013,1,1,45,5501.31202,564.0153453,5386.5,581.5,9.753833945,32150,2905
58,3,4309,0,0,1,0,2,7340,5,2008,1,27,2012,2,2013,1,1,45,6336.158909,513.1476726,5962,498,12.34763256,44453,3042
57,3,10719,0,0,1,3,2,420,6,2014,0,0,0,0,2013,1,1,45,10494.55033,985.1084967,9747,945,10.65319238,56987,4939
56,3,5715,0,0,1,3,2,6620,3,2012,1,10,2014,3,2013,1,1,45,7321.754161,506.9385403,7238,508,14.44308053,46135,2872
55,3,4516,0,0,1,0,0,720,11,2004,0,0,0,0,2013,1,1,45,4598.989744,558.9641026,4299,558,8.227701426,29899,3289
54,3,6868,0,0,1,3,2,7170,8,2014,1,5,2013,1,2013,1,1,45,7907.538854,730.4789809,7984,710,10.82514222,50043,3954
53,3,5367,0,0,1,0,2,30360,9,2013,0,0,0,0,2013,1,1,45,5264.807398,566.7091837,5143,564.5,9.290139545,33803,3085
52,3,7176,0,0,1,3,2,450,4,2014,1,39,2010,2,2013,1,1,45,7407.945338,503.4983923,7178,496,14.71294735,39544,2410
51,3,5152,0,0,1,0,2,10570,7,2013,1,9,2011,2,2013,1,1,45,6675.286174,496.9871383,6583.5,488.5,13.43150689,41535,2693
50,3,3804,0,0,1,3,0,6260,11,2009,0,0,0,0,2013,1,1,45,4256.070603,358.7997433,4198,357,11.86196669,27798,2050
36,3,9333,0,0,1,0,2,540,6,2003,1,40,2014,2,2013,1,1,45,9363.638264,1090.318328,9234.5,1077.5,8.58798575,59767,6009
37,3,7369,0,0,1,2,0,4230,12,2014,0,0,0,0,2013,1,1,45,7114.170513,781.0910256,7102.5,771.5,9.107991616,41853,4027
38,3,4506,0,0,1,3,0,1090,4,2007,0,0,0,0,2013,1,1,45,6004.643132,535.3453145,5903,535,11.21639243,36029,2886
39,3,4144,0,0,1,0,0,260,10,2006,1,31,2013,1,2013,1,1,45,4852.571245,629.6161746,4391,602,7.70718962,32916,3667
40,3,4672,0,0,1,0,0,180,0,0,1,45,2009,1,2013,1,1,45,4902.338918,663.8208763,4865,654,7.385032759,26328,3253
41,3,4461,0,0,1,3,2,1180,0,0,1,31,2013,2,2013,1,1,45,5335.059486,397.9598071,5187.5,394,13.40602591,31817,2294
34,3,7766,0,0,1,2,0,2240,9,2009,0,0,0,0,2013,1,1,45,8031.485969,993.4591837,7807.5,972,8.084364311,47688,5177
42,3,7959,0,0,1,0,2,290,0,0,1,40,2011,2,2013,1,1,45,10178.13607,1100.04878,9631,1080,9.252440667,57047,5672
44,3,4666,0,0,1,0,0,540,6,2011,0,0,0,0,2013,1,1,45,5478.5,640.0586735,5159,633,8.55937155,31814,3239
45,3,4270,0,0,1,3,0,9710,2,2014,0,0,0,0,2013,1,1,45,5348.469833,415.381258,5340,413,12.87604997,30659,2139
46,3,4016,0,0,1,2,0,1200,9,2005,1,14,2011,2,2013,1,1,45,5352.290997,660.5016077,5098,656,8.103373155,38093,3861
47,3,6538,0,0,1,0,2,270,4,2013,1,14,2013,2,2013,1,1,45,7145.102041,920.6505102,6862,901,7.760927694,41714,4717
48,3,4091,0,0,1,0,0,1060,5,2012,0,0,0,0,2013,1,1,45,3934.966837,429.2334184,3840,426.5,9.167428882,18820,1846
49,3,5866,0,0,1,3,2,18010,9,2007,0,0,0,0,2013,1,1,45,7304.113256,531.7078507,7041,519,13.73707995,49252,3154
43,3,6243,0,0,1,3,0,4880,0,0,1,37,2009,2,2013,1,1,45,6822.913992,610.1591784,6554,611,11.18218693,37034,3122
277,3,7230,0,0,1,3,2,7840,0,0,1,31,2009,1,2013,1,1,45,6444.519293,535.2459807,6069.5,521.5,12.0402946,41413,3127
138,3,6454,0,0,1,0,2,25360,10,2014,0,0,0,0,2013,1,1,45,7334.917949,714.4435897,7139,745.5,10.26661594,51265,4315
140,3,7261,0,0,1,0,2,1090,7,2010,1,1,2013,2,2013,1,1,45,7469.049936,963.6120359,7181,949,7.75109656,45864,5156
240,3,4727,0,0,1,0,0,1110,5,2009,0,0,0,0,2013,1,1,45,4812.035714,459.7538265,4688.5,458,10.46654848,25414,2266
239,3,3699,0,0,1,3,2,610,0,0,0,0,0,0,2013,1,1,45,5071.210526,472.0680359,4921,471,10.74254163,30730,2479
238,3,7746,0,0,1,0,0,320,0,0,1,45,2009,1,2013,1,1,45,7671.733333,1102.797386,7503,1107,6.956611825,44318,5815
237,3,5167,0,0,1,0,0,1420,11,2007,0,0,0,0,2013,1,1,45,4535.991071,574.7308673,4462,583,7.892374204,23600,2843
236,3,6967,0,0,1,0,0,1000,11,2007,0,0,0,0,2013,1,1,45,7119.563776,864.7882653,7069,882.5,8.232724773,43908,4806
235,3,4886,0,0,1,0,0,5710,3,2012,1,37,2009,2,2013,1,1,45,5935.448143,501.1293214,5555,492,11.8441446,34738,2641
234,3,8715,0,0,1,3,0,4370,0,0,0,0,0,0,2013,1,1,45,11034.39382,1022.667954,10246,989,10.78981089,60727,4972
233,3,9597,0,0,1,0,0,1890,0,0,0,0,0,0,2013,1,1,45,9431.089629,1031.665813,9109,1015,9.14161302,59941,5563
232,3,1198,0,0,1,2,2,13570,5,2010,1,10,2013,3,2013,1,1,45,3376.759477,304.2326797,3226,297,11.09926613,24497,1949
231,3,3283,0,0,1,3,2,3840,10,2008,1,39,2010,1,2013,1,1,45,4770.279743,394.5016077,4720,393.5,12.09191458,36440,2573
230,3,6676,0,0,1,3,2,6680,9,2013,0,0,0,0,2013,1,1,45,7561.640306,940.2270408,7294.5,920,8.042355705,41685,4354
229,3,6829,0,0,1,3,2,17410,4,2007,1,14,2011,2,2013,1,1,45,8645.363286,734.2516046,8274,708,11.77438801,56764,4034
228,3,6022,0,0,1,3,2,10800,0,0,1,18,2011,1,2013,1,1,45,7946.139923,593.1168164,7832,586,13.39725953,46781,3060
227,3,5451,0,0,1,0,0,2370,0,0,0,0,0,0,2013,1,1,45,6028.297262,561.8878748,5780,560,10.72864807,34702,2867
241,3,5942,0,0,1,3,2,780,0,0,0,0,0,0,2013,1,1,45,6583.227214,704.7188703,6356,693,9.341636064,36398,3348
226,3,8531,0,0,1,0,0,450,0,0,0,0,0,0,2013,1,1,45,7257.290653,703.0115237,6992,696,10.32314608,39916,3602
224,3,4536,0,0,1,3,2,7930,0,0,1,1,2013,2,2013,1,1,45,6629.749035,478.6602317,6382,467,13.85063683,47773,2945
223,3,5880,0,0,1,3,2,2920,10,1995,1,27,2011,2,2013,1,1,45,7232.875959,738.7161125,6829.5,722,9.791144171,42892,3914
222,3,4762,0,0,1,0,0,2170,11,2008,0,0,0,0,2013,1,1,45,4982.456633,561.5637755,4793,569,8.872468008,28735,2936
221,3,5232,0,0,1,3,2,13530,9,2013,0,0,0,0,2013,1,1,45,5821.83801,552.75,5608,542,10.53249753,37378,2969
220,3,4095,0,0,1,0,0,1000,9,2008,0,0,0,0,2013,1,1,45,4906.43299,644.6237113,4652,631,7.611313241,27720,3360
219,3,3816,0,0,1,0,0,1640,2,2013,0,0,0,0,2013,1,1,45,3133.712452,406.4441592,3138,418,7.710068852,18287,2155
218,3,5226,0,0,1,0,2,640,0,0,1,9,2011,3,2013,1,1,45,5018.57717,696.3987138,5099.5,731,7.20647105,31670,4029
217,3,4347,0,0,1,2,0,3150,0,0,0,0,0,0,2013,1,1,45,4700.887755,642.880102,4533.5,631.5,7.312230912,27511,3321
216,3,6315,0,0,1,2,0,190,0,0,1,45,2009,1,2013,1,1,45,7226.775773,887.6726804,6927.5,862,8.141261901,41212,4581
215,3,5197,0,0,1,3,0,150,0,0,1,45,2009,1,2013,1,1,45,6313.492754,490.2834138,6202,489,12.87723096,45841,3176
214,3,7996,0,0,1,3,0,8650,7,2013,1,10,2014,2,2013,1,1,45,9331.875481,715.4505777,9231,705,13.04335446,51957,3495
213,3,5706,0,0,1,3,2,4030,3,2014,1,1,2014,2,2013,1,1,45,8131.041078,652.6662388,7659,635,12.45819164,51682,3571
212,3,5244,0,0,1,0,2,15050,9,2008,0,0,0,0,2013,1,1,45,4775.656888,460.7576531,4562,461,10.36479124,26498,2176
211,3,12655,0,0,1,0,2,350,11,2006,0,0,0,0,2013,1,1,45,12976.56833,1484.628352,12571,1493,8.740617344,83706,8032
225,3,4892,0,0,1,3,0,10180,5,2015,0,0,0,0,2013,1,1,45,5197,556.326087,4967.5,548.5,9.341643547,37950,3455
242,3,3444,0,0,1,3,0,6880,9,2001,1,14,2011,2,2013,1,1,45,4093.09475,365.8463508,3742,349,11.18801579,26332,2153
243,3,6584,0,0,1,0,0,310,0,0,1,5,2013,1,2013,1,1,45,7074.070626,953.4670947,6466,917,7.419312806,51480,5778
244,3,3474,0,0,1,3,0,710,3,2012,1,1,2012,2,2013,1,1,45,5271.098845,540.3427471,5051,536,9.755102429,33854,2978
275,3,7183,0,0,1,3,0,300,5,2014,1,40,2014,2,2013,1,1,45,7443.842444,749.2974277,7193.5,734,9.934429466,41227,3677
556,3,6132,0,0,1,3,2,1140,11,2014,0,0,0,0,2013,1,1,45,7178.753512,830.7241379,6744,812,8.641561241,42886,4464
273,3,5847,0,0,1,0,2,8480,0,0,0,0,0,0,2013,1,1,45,7059.648267,703.6521181,6613,678,10.03286722,46078,3871
272,3,5353,0,0,1,0,0,16180,7,2003,1,14,2011,2,2013,1,1,45,6237.314981,629.5608195,5749,635,9.907406541,42022,3538
271,3,5791,0,0,1,0,0,420,0,0,1,14,2011,2,2013,1,1,45,7841.691026,791.8602564,7372,824.5,9.902872334,55321,4731
270,3,8835,0,0,1,0,0,1450,7,2014,0,0,0,0,2013,1,1,45,9291.623724,1205.067602,9074.5,1185.5,7.710458491,53027,6248
269,3,9138,0,0,1,0,2,60,6,2015,0,0,0,0,2013,1,1,45,9325.868895,1229.474293,8582,1177,7.585249197,49332,5655
268,3,4567,0,0,1,0,0,4520,2,2014,0,0,0,0,2013,1,1,45,4881.173469,598.0293367,4586.5,583.5,8.162097024,28432,3039
267,3,9089,0,0,1,2,0,2460,1,2012,0,0,0,0,2013,1,1,45,9289.160714,1124.515306,8949,1056,8.260590731,62985,7059
266,3,4031,0,0,1,0,2,360,3,2014,1,9,2011,3,2013,1,1,45,4389.757692,531.3884615,4336.5,548,8.260920231,24682,2664
265,3,4414,0,0,1,0,0,4580,0,0,1,14,2015,2,2013,1,1,45,4954.829268,503.2554557,4759,507,9.845555,35392,3072
264,3,7006,0,0,1,0,0,180,3,2014,0,0,0,0,2013,1,1,45,7183.752632,952.6473684,6815,930,7.540830815,40431,4738
263,3,2961,0,0,1,0,2,1140,5,2013,1,40,2014,2,2013,1,1,45,3707.516077,355.8553055,3588,348,10.4186056,23296,2050
261,3,8471,0,0,1,3,2,15340,4,2015,1,39,2009,2,2013,1,1,45,12304.76147,934.2830931,10850,903,13.17027094,75829,5059
260,3,6799,0,0,1,0,0,540,10,2011,0,0,0,0,2013,1,1,45,6559.997449,911.4489796,6484,906,7.197328206,31938,4171
245,3,7272,0,0,1,0,2,1310,0,0,0,0,0,0,2013,1,1,45,8897.663252,1020.756722,8688,1011,8.716732459,51773,5524
246,3,7207,0,0,1,2,0,4660,4,2013,0,0,0,0,2013,1,1,45,7081.054847,937.2997449,6868,923.5,7.554738903,41538,4826
247,3,6604,0,0,1,3,2,70,11,2010,1,5,2013,1,2013,1,1,45,8576.710627,683.9667093,8187,663,12.53966094,54194,3811
248,3,8946,0,0,1,0,2,340,9,2012,1,40,2012,2,2013,1,1,45,8362.170918,1112.535714,7810,1075.5,7.516316835,44929,5232
249,3,4597,0,0,1,3,2,18010,9,2014,0,0,0,0,2013,1,1,45,5285.82398,537.7346939,5076,522,9.829799044,30579,2695
250,3,6621,0,0,1,3,0,3520,0,0,1,18,2012,1,2013,1,1,45,8470.62356,657.9385403,8061,644,12.87449061,61264,3961
210,3,2223,0,0,1,3,0,970,11,1999,1,5,2013,1,2013,1,1,45,3193.984596,326.2593068,3116,325,9.789711831,19651,1796
251,3,19371,0,0,1,0,2,340,0,0,0,0,0,0,2013,1,1,45,18488.82573,2391.211618,18202,2363,7.731990588,102901,11969
253,3,4904,0,0,1,0,2,250,0,0,1,5,2013,1,2013,1,1,45,5746.724005,690.7137356,5246,666,8.319979333,38891,4000
254,3,1816,0,0,1,3,0,330,3,2008,1,1,2012,3,2013,1,1,45,3005.983312,258.6739409,3008,258,11.6207427,19531,1462
255,3,5028,0,0,1,2,2,4630,3,2011,1,35,2011,1,2013,1,1,45,6271.130937,640.3632863,6151,635,9.793083195,39732,3403
256,3,9595,0,0,1,0,2,80,9,2005,1,10,2014,3,2013,1,1,45,9813.170323,1245.700645,9340,1219,7.877631244,51787,5422
257,3,7190,0,0,1,0,0,420,12,2012,0,0,0,0,2013,1,1,45,5335.585459,632.0102041,5411.5,653.5,8.44224575,29579,3184
258,3,5347,0,0,1,0,0,27190,7,2010,1,37,2009,2,2013,1,1,45,5642.096463,493.8858521,5451,488,11.4238876,34734,2977
252,3,9661,0,0,1,3,2,22330,0,0,1,5,2010,1,2013,1,1,45,10596.61697,808.7159383,10045.5,788.5,13.10301487,67213,4529
209,3,5838,0,0,1,0,2,11680,9,2011,1,31,2013,2,2013,1,1,45,5587.782313,577.19161,5598,587,9.680983258,42388,3921
208,3,2552,0,0,1,2,0,300,4,2006,0,0,0,0,2013,1,1,45,2936.290816,413.4719388,2927.5,412.5,7.101547991,18078,2173
207,3,11442,0,0,1,0,0,6870,0,0,0,0,0,0,2013,1,1,45,11164.25415,1298.99106,10428,1267,8.594558111,69136,6854
171,3,8369,0,0,1,0,0,2640,0,0,0,0,0,0,2013,1,1,45,8429.147625,867.2451861,7891,853,9.719451615,45594,4235
170,3,4622,0,0,1,0,0,1070,5,2015,1,14,2011,2,2013,1,1,45,5009.441592,543.762516,4771,535,9.212554091,25539,2618
169,3,7030,0,0,1,3,0,980,7,2014,1,18,2014,1,2013,1,1,45,7218.928198,687.9164491,7058,690.5,10.49390258,35568,2950
168,3,7029,0,0,1,0,0,12540,0,0,0,0,0,0,2013,1,1,45,7517.148005,731.2445302,7184,737,10.27993741,52381,4401
167,3,7645,0,0,1,0,0,140,4,2008,0,0,0,0,2013,1,1,45,9275.831836,1053.992298,8773,1043,8.800663776,61418,6129
166,3,5882,0,0,1,0,2,100,4,2014,1,31,2013,2,2013,1,1,45,5819.24647,817.2682927,5558,793,7.120362459,31527,4025
165,3,3349,0,0,1,0,0,3720,4,2005,1,13,2010,2,2013,1,1,45,3996.834405,422.6543408,3836.5,420.5,9.456508591,25143,2481
164,3,4981,0,0,1,0,0,1160,9,2005,1,13,2010,2,2013,1,1,45,6210.218299,633.4333868,5764,624,9.804059002,44360,3760
163,3,9866,0,0,1,0,0,1480,4,2009,0,0,0,0,2013,1,1,45,7298.706633,870.8048469,6998.5,852,8.381564088,33371,4026
162,3,5848,0,0,1,3,2,5340,3,2012,1,13,2010,2,2013,1,1,45,7768.131882,555.6952625,7479,548,13.97912202,50637,3104
161,3,6950,0,0,1,0,2,2970,3,2005,0,0,0,0,2013,1,1,45,7252.598203,819.2182285,7026,806,8.853072296,39689,3965
160,3,5726,0,0,1,3,2,17110,11,2005,0,0,0,0,2013,1,1,45,5730.658131,559.184379,5476,546,10.24824431,32832,2834
159,3,7309,0,0,1,3,0,8530,3,2013,0,0,0,0,2013,1,1,45,7748.608347,695.9727127,7309,678,11.13349447,49301,3941
158,3,8068,0,0,1,3,2,11840,0,0,1,31,2009,1,2013,1,1,45,8156.865212,519.9845956,8060,508,15.68674395,49901,2743
157,3,9151,0,0,1,0,2,2950,10,2004,0,0,0,0,2013,1,1,45,9722.790757,989.830552,9202,970,9.822682011,54913,5041
156,3,6092,0,0,1,0,0,2020,2,2011,1,14,2011,3,2013,1,1,45,6961.611253,712.6202046,6703,726,9.769034344,44735,3941
155,3,5129,0,0,1,3,0,3050,0,0,1,35,2010,2,2013,1,1,45,6886.852327,660.3081862,6847,653,10.42975458,41034,3594
141,3,6275,0,0,1,2,2,1540,0,0,1,22,2012,3,2013,1,1,45,5540.741313,611.8983269,5235,597,9.055003208,37480,3617
142,3,5198,0,0,1,0,0,1090,7,2002,0,0,0,0,2013,1,1,45,4603.96534,568.7355584,4515,576,8.095089664,24034,2814
143,3,5131,0,0,1,3,0,2930,12,2002,0,0,0,0,2013,1,1,45,6314.756098,582.042362,5954,560,10.8493067,40168,3297
144,3,8766,0,0,1,0,2,16570,0,0,0,0,0,0,2013,1,1,45,7718.2064,728.8896,7525,725,10.58899235,46660,4163
145,3,8759,0,0,1,0,0,280,0,0,1,45,2009,1,2013,1,1,45,8342.263158,1267.786184,7833,1246.5,6.58018147,51547,6529
146,3,6273,0,0,1,3,2,8050,10,1961,1,48,2012,2,2013,1,1,45,7812.830552,702.4223363,7395,684,11.12269663,47654,3688
172,3,5383,0,0,1,0,0,110,0,0,1,40,2014,2,2013,1,1,45,6981.672026,868.9019293,6809,848,8.035051817,38623,4494
147,3,7285,0,0,1,3,2,8540,0,0,0,0,0,0,2013,1,1,45,8212.558408,879.6161746,7977,870,9.336525004,46406,4259
149,3,5244,0,0,1,3,0,2610,7,2006,1,14,2011,2,2013,1,1,45,5567.483923,486.2186495,5312,478.5,11.45057667,38800,3232
150,3,6913,0,0,1,2,2,31830,3,2010,0,0,0,0,2013,1,1,45,8417.241071,820.3966837,8039,802,10.25996477,57782,4939
151,3,6067,0,0,1,3,2,4360,10,2005,0,0,0,0,2013,1,1,45,6755.764103,652.0076923,6479.5,635,10.36147914,43115,3525
152,3,5421,0,0,1,0,0,1780,0,0,0,0,0,0,2013,1,1,45,5541.939666,621.4030809,5181,617,8.918429658,33968,3337
153,3,5896,0,0,1,0,0,16240,10,2000,1,18,2011,1,2013,1,1,45,7066.81258,633.8793325,6493,626,11.14851395,39533,3046
154,3,7936,0,0,1,3,2,16420,0,0,0,0,0,0,2013,1,1,45,8737.573624,737.4302177,8291,716,11.84867858,53519,4020
148,3,7944,0,0,1,0,0,2090,12,2008,0,0,0,0,2013,1,1,45,8638.965561,819.4770408,8320,812,10.5420471,46954,4103
139,3,5170,0,0,1,0,0,1700,1,2008,1,14,2011,2,2013,1,1,45,6464.149518,513.8151125,6207,520,12.58069169,42644,3061
173,3,8156,0,0,1,0,0,350,12,2012,0,0,0,0,2013,1,1,45,8232.783163,1006.53699,7922.5,990,8.179315064,48471,5185
175,3,4958,0,0,1,2,0,4130,0,0,0,0,0,0,2013,1,1,45,5784.548469,690.7079082,5717,684.5,8.374811409,33164,3333
206,3,3423,0,0,1,0,2,380,0,0,1,14,2012,2,2013,1,1,45,7157.55199,799.9050064,6896,812,8.948002491,44338,4354
205,3,6208,0,0,1,0,0,110,12,2007,0,0,0,0,2013,1,1,45,6536.820153,879.1862245,6146.5,857.5,7.435080272,37963,4435
204,3,5713,0,0,1,0,0,5630,12,2002,1,40,2014,2,2013,1,1,45,5486.247588,524.1784566,5329,524,10.46637365,33962,2955
203,3,6241,0,0,1,2,2,490,11,2002,0,0,0,0,2013,1,1,45,6775.240409,882.5498721,6302,854.5,7.676892404,40804,4819
202,3,4154,0,0,1,3,2,5140,5,2010,0,0,0,0,2013,1,1,45,6065.797695,509.3918054,5891,504,11.90792163,37764,2857
201,3,4191,0,0,1,3,0,20260,0,0,1,18,2014,3,2013,1,1,45,5249.351733,444.2156611,5197,445,11.81712441,31066,2426
200,3,7551,0,0,1,0,0,1650,10,2000,0,0,0,0,2013,1,1,45,7729.544288,967.6534018,7487,953,7.987926538,40999,4579
199,3,5160,0,0,1,3,2,6360,12,2010,1,14,2012,3,2013,1,1,45,7955.697047,624.5827985,7641,612,12.73761792,51350,3533
198,3,1902,0,0,1,0,0,290,9,2002,1,13,2010,2,2013,1,1,45,2900.604859,338.4782609,2526,340,8.569545506,19524,2088
197,3,6545,0,0,1,2,0,4210,3,2015,0,0,0,0,2013,1,1,45,6846.668367,842.2806122,6554,816,8.128726066,41890,4394
196,3,4876,0,0,1,2,0,3850,11,2005,1,14,2011,2,2013,1,1,45,5216.336317,696.8529412,4986.5,689.5,7.485562604,31023,3625
195,3,10405,0,0,1,0,2,220,0,0,0,0,0,0,2013,1,1,45,10713.17972,1298.440308,10527,1289,8.250806487,60232,6440
194,3,4097,0,0,1,3,2,16970,0,0,1,5,2013,1,2013,1,1,45,4829.492921,417.6499356,4681,409,11.56349495,32620,2445
193,3,5578,0,0,1,0,0,520,0,0,0,0,0,0,2013,1,1,45,5362.036036,781.6589447,4793,743,6.859815362,35530,4600
192,3,4893,0,0,1,3,2,2770,3,2008,1,40,2014,2,2013,1,1,45,9016.834405,645.4131833,8453,615,13.97063871,78891,4884
191,3,6674,0,0,1,0,0,1100,8,2013,1,40,2014,2,2013,1,1,45,6838.937299,713.8585209,6761,706,9.580241881,40518,3896
190,3,6927,0,0,1,0,0,1470,12,2006,1,40,2014,2,2013,1,1,45,7198.954984,656.1045016,6939,645.5,10.97226885,48804,4043
176,3,5156,0,0,1,0,0,3770,0,0,0,0,0,0,2013,1,1,45,5278.17715,631.9987163,5019,629,8.351563087,30490,3274
177,3,3467,0,0,1,0,0,1250,2,2004,1,5,2013,1,2013,1,1,45,3994.096154,485.2769231,3986.5,513.5,8.23055036,22054,2379
178,3,8026,0,0,1,3,0,1710,0,0,0,0,0,0,2013,1,1,45,10089.92564,923.5653846,9459,909,10.92497165,62139,5031
179,3,6495,0,0,1,0,2,480,0,0,0,0,0,0,2013,1,1,45,7295.274711,955.8318357,6741,928,7.63238306,44783,5155
180,3,6069,0,0,1,3,0,5800,9,2010,0,0,0,0,2013,1,1,45,7220.061224,843.2385204,7054,841,8.562300049,42399,4161
181,3,5040,0,0,1,0,0,12610,3,2013,1,14,2011,2,2013,1,1,45,6382.698234,668.7897271,5864,672,9.543654718,41778,3813
174,3,5669,0,0,1,0,0,13090,0,0,1,22,2012,2,2013,1,1,45,5936.540193,479.522508,5818.5,473,12.38010749,34334,2685
182,3,3700,0,0,1,3,2,1390,0,0,1,9,2011,3,2013,1,1,45,5304.654289,417.793854,5161,410,12.69682222,34032,2343
184,3,6438,0,0,1,3,2,3560,0,0,0,0,0,0,2013,1,1,45,6594.297297,595.6679537,6310,577,11.07042482,37341,2957
185,3,5223,0,0,1,3,2,1860,5,2015,0,0,0,0,2013,1,1,45,7170.617347,545.2283163,6891,533,13.15158647,39125,2672
186,3,3349,0,0,1,0,0,290,10,2011,1,40,2014,2,2013,1,1,45,3783.839228,381.0594855,3647.5,375.5,9.92978622,24676,2129
187,3,5763,0,0,1,0,2,19360,0,0,0,0,0,0,2013,1,1,45,6279.733418,775.7079082,6067,781,8.09548717,37535,3911
188,3,4264,0,0,1,3,0,850,0,0,1,18,2011,1,2013,1,1,45,4986.952503,438.2400513,4803,433,11.37949963,41989,3244
189,3,8287,0,0,1,3,0,5760,7,2014,0,0,0,0,2013,1,1,45,8762.929397,837.1258023,8553,828,10.46787636,50399,4293
183,3,4794,0,0,1,0,0,9670,0,0,0,0,0,0,2013,1,1,45,4821.335516,601.0360065,4634,603,8.021708289,30604,3700
557,3,3395,0,0,1,0,0,250,0,0,0,0,0,0,2013,1,1,45,4383.079692,676.0167095,4085.5,651,6.483685432,25243,3398
283,3,6347,0,0,1,0,0,2260,0,0,1,40,2014,2,2013,1,1,45,7114.159164,718.3263666,6953.5,715,9.903797905,44154,3935
559,3,5683,0,0,1,3,0,3910,11,2006,1,5,2013,1,2013,1,1,45,5882.961538,750.2782051,5790.5,773.5,7.841040161,40742,4465
939,3,5832,0,0,1,3,0,1340,0,0,0,0,0,0,2013,1,1,45,5977.849807,576.5096277,5852,570,10.36903725,34237,3041
938,3,8551,0,0,1,0,0,2820,9,2009,0,0,0,0,2013,1,1,45,9408.114796,963.7079082,8957.5,931.5,9.762413192,57148,5223
937,3,5848,0,0,1,3,0,2810,0,0,1,10,2014,2,2013,1,1,45,7232.900128,585.4865557,7050,580,12.35365707,43428,3195
936,3,6913,0,0,1,0,0,580,2,2008,0,0,0,0,2013,1,1,45,7056.284981,891.3863928,6842,877,7.916078861,37805,4435
935,3,4975,0,0,1,0,2,22350,6,2010,0,0,0,0,2013,1,1,45,5650.705357,600.4260204,5608,609,9.411160018,36829,3269
934,3,5340,0,0,1,0,2,5460,0,0,1,14,2011,2,2013,1,1,45,6763.620026,679.6110398,6483,676,9.952192695,38626,3371
933,3,7987,0,0,1,0,2,6270,2,2005,0,0,0,0,2013,1,1,45,7331.479487,905.2923077,7261.5,928,8.098466567,46588,5001
932,3,7047,0,0,1,0,0,15700,0,0,1,13,2010,2,2013,1,1,45,7395.208668,731.0674157,7199,738,10.11563162,49211,4359
